engine,action_id,run_id,payment_intent_id,related_attempt_id,action_type,retry_number,scheduled_for,executed_at,created_at,outcome,reason,schedule_reason,failure_code,failure_reason,payment_method,customer_declined,amount,cost,expected_recovery,metadata_json,source
BASELINE,37a96b0b-d315-4d9a-a9dd-0ecee004d742,b03c9435-7d22-4661-9631-eb6061fe7f2c,53b7d48c-400e-45b3-9efe-93ea83a715fb,,RETRY,3,2024-03-03T22:00:00+00:00,2026-09-04T11:53:26.330280+00:00,2026-09-04T11:53:25.528297+00:00,FAILED,retry_scheduled,retry_scheduled,INSUFFICIENT_FUNDS,Customer balance insufficient at retry time,UPI,False,588.82,,,"{'outcome': 'FAILED', 'intent_id': '53b7d48c-400e-45b3-9efe-93ea83a715fb', 'person_id': 'bdeaebce-2292-417f-ab14-7ae7dd37fb6b', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:53:26.330280+00:00', 'merchant_id': 'e9b48d21-dfdc-49e9-8e19-89a3a378906b', 'inline_retry': True, 'retry_number': 3, 'retry_attempt_id': 'a6e29e39-e987-4e9b-9fbf-5b44f25c6ff4', 'failure_timestamp': '2024-03-03T10:00:00+00:00', 'primary_account_id': '5f04d1ec-8ec0-4130-9eb6-26a0028777df'}",lifetime
BASELINE,2ccc7011-dc92-49de-b73c-0a95e99864c1,b03c9435-7d22-4661-9631-eb6061fe7f2c,3cea0880-3104-4253-9809-02f706f45610,,RETRY,3,2024-03-03T22:00:00+00:00,2026-09-04T11:53:26.330280+00:00,2026-09-04T11:53:25.521778+00:00,FAILED,retry_scheduled,retry_scheduled,INSUFFICIENT_FUNDS,Customer balance insufficient at retry time,CARD,False,588.82,,,"{'outcome': 'FAILED', 'intent_id': '3cea0880-3104-4253-9809-02f706f45610', 'person_id': '66f04cb2-0302-4c0d-86a6-52681c675b7b', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:53:26.330280+00:00', 'merchant_id': 'e9b48d21-dfdc-49e9-8e19-89a3a378906b', 'inline_retry': True, 'retry_number': 3, 'retry_attempt_id': '9213d54b-c921-4eff-a94b-c62e61bd95be', 'failure_timestamp': '2024-03-03T10:00:00+00:00', 'primary_account_id': '53df17a3-2594-4675-8fde-3377dab27eb9'}",lifetime
BASELINE,668e1918-dffc-4c15-baf6-b72e6b7fe111,b03c9435-7d22-4661-9631-eb6061fe7f2c,a99d9550-686c-4eb9-8466-2794e9678032,,RETRY,2,2024-03-03T10:00:00+00:00,2026-09-04T11:53:25.462639+00:00,2026-09-04T11:53:25.275696+00:00,FAILED,retry_scheduled,retry_scheduled,INSUFFICIENT_FUNDS,Customer balance insufficient at retry time,CARD,False,706.82,,,"{'outcome': 'FAILED', 'intent_id': 'a99d9550-686c-4eb9-8466-2794e9678032', 'person_id': '13c56f3b-105f-469c-9e51-96b872af2e74', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:53:25.462639+00:00', 'merchant_id': 'faa699dd-6b0a-4f75-b965-1ace37226cf7', 'inline_retry': True, 'retry_number': 2, 'retry_attempt_id': 'c2cc0d06-2954-4562-9b5e-079629468f97', 'failure_timestamp': '2024-03-02T22:00:00+00:00', 'primary_account_id': 'c38c5897-cf6b-4d84-8ecc-8eff25b2042b'}",lifetime
BASELINE,57f53470-aa89-41e8-8768-2871dbcadb6e,b03c9435-7d22-4661-9631-eb6061fe7f2c,e172cb12-2965-4080-9e9b-1488f47e25e1,,RETRY,2,2024-03-03T10:00:00+00:00,2026-09-04T11:53:25.462639+00:00,2026-09-04T11:53:25.271173+00:00,FAILED,retry_scheduled,retry_scheduled,INSUFFICIENT_FUNDS,Customer balance insufficient at retry time,CARD,False,588.82,,,"{'outcome': 'FAILED', 'intent_id': 'e172cb12-2965-4080-9e9b-1488f47e25e1', 'person_id': '85a0883b-4989-4282-9965-6200a9dd3c8f', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:53:25.462639+00:00', 'merchant_id': 'e9b48d21-dfdc-49e9-8e19-89a3a378906b', 'inline_retry': True, 'retry_number': 2, 'retry_attempt_id': 'ce24ced7-2d5c-4dfe-b403-381445b3bf49', 'failure_timestamp': '2024-03-02T22:00:00+00:00', 'primary_account_id': 'b5d43f7c-4ce8-4245-b526-4352733db81f'}",lifetime
BASELINE,1ce8d3ea-dd9f-4366-8298-4f59023b0724,b03c9435-7d22-4661-9631-eb6061fe7f2c,53b7d48c-400e-45b3-9efe-93ea83a715fb,,RETRY,2,2024-03-03T10:00:00+00:00,2026-09-04T11:53:25.462639+00:00,2026-09-04T11:53:25.268205+00:00,FAILED,retry_scheduled,retry_scheduled,INSUFFICIENT_FUNDS,Customer balance insufficient at retry time,UPI,False,588.82,,,"{'outcome': 'FAILED', 'intent_id': '53b7d48c-400e-45b3-9efe-93ea83a715fb', 'person_id': 'bdeaebce-2292-417f-ab14-7ae7dd37fb6b', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:53:25.462639+00:00', 'merchant_id': 'e9b48d21-dfdc-49e9-8e19-89a3a378906b', 'inline_retry': True, 'retry_number': 2, 'retry_attempt_id': '3b64f62e-204d-4ea5-a8f8-6816861fc9fb', 'failure_timestamp': '2024-03-02T22:00:00+00:00', 'primary_account_id': '5f04d1ec-8ec0-4130-9eb6-26a0028777df'}",lifetime
BASELINE,dbfa98ee-b271-43ea-97d1-87d04808827d,b03c9435-7d22-4661-9631-eb6061fe7f2c,3cea0880-3104-4253-9809-02f706f45610,,RETRY,2,2024-03-03T10:00:00+00:00,2026-09-04T11:53:25.463980+00:00,2026-09-04T11:53:25.264174+00:00,FAILED,retry_scheduled,retry_scheduled,INSUFFICIENT_FUNDS,Customer balance insufficient at retry time,CARD,False,588.82,,,"{'outcome': 'FAILED', 'intent_id': '3cea0880-3104-4253-9809-02f706f45610', 'person_id': '66f04cb2-0302-4c0d-86a6-52681c675b7b', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:53:25.463980+00:00', 'merchant_id': 'e9b48d21-dfdc-49e9-8e19-89a3a378906b', 'inline_retry': True, 'retry_number': 2, 'retry_attempt_id': '0e2ec46e-f44f-4422-8c04-39087823a904', 'failure_timestamp': '2024-03-02T22:00:00+00:00', 'primary_account_id': '53df17a3-2594-4675-8fde-3377dab27eb9'}",lifetime
BASELINE,006f302e-572f-4464-97d1-6485d6dd69c6,b03c9435-7d22-4661-9631-eb6061fe7f2c,a99d9550-686c-4eb9-8466-2794e9678032,,RETRY,1,2024-03-02T22:00:00+00:00,2026-09-04T11:53:25.165652+00:00,2026-09-04T11:53:24.440482+00:00,FAILED,retry_scheduled,retry_scheduled,INSUFFICIENT_FUNDS,Insufficient balance,CARD,False,706.82,,,"{'outcome': 'FAILED', 'intent_id': 'a99d9550-686c-4eb9-8466-2794e9678032', 'person_id': '13c56f3b-105f-469c-9e51-96b872af2e74', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:53:25.165652+00:00', 'merchant_id': 'faa699dd-6b0a-4f75-b965-1ace37226cf7', 'inline_retry': True, 'retry_number': 1, 'retry_attempt_id': 'a889c696-9451-4a3d-bc88-ec02e5346984', 'failure_timestamp': '2024-03-02T10:00:00+00:00', 'primary_account_id': 'c38c5897-cf6b-4d84-8ecc-8eff25b2042b'}",lifetime
BASELINE,b73e1ebe-3765-448e-a711-41ce4351b02a,b03c9435-7d22-4661-9631-eb6061fe7f2c,e172cb12-2965-4080-9e9b-1488f47e25e1,,RETRY,1,2024-03-02T22:00:00+00:00,2026-09-04T11:53:25.185600+00:00,2026-09-04T11:53:24.437056+00:00,FAILED,retry_scheduled,retry_scheduled,INSUFFICIENT_FUNDS,Insufficient balance,CARD,False,588.82,,,"{'outcome': 'FAILED', 'intent_id': 'e172cb12-2965-4080-9e9b-1488f47e25e1', 'person_id': '85a0883b-4989-4282-9965-6200a9dd3c8f', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:53:25.185600+00:00', 'merchant_id': 'e9b48d21-dfdc-49e9-8e19-89a3a378906b', 'inline_retry': True, 'retry_number': 1, 'retry_attempt_id': '84ce39e0-5949-4565-89e3-46b9ceeb4104', 'failure_timestamp': '2024-03-02T10:00:00+00:00', 'primary_account_id': 'b5d43f7c-4ce8-4245-b526-4352733db81f'}",lifetime
BASELINE,35b62abc-7e7d-4f64-8f31-ee391fff8c31,b03c9435-7d22-4661-9631-eb6061fe7f2c,53b7d48c-400e-45b3-9efe-93ea83a715fb,,RETRY,1,2024-03-02T22:00:00+00:00,2026-09-04T11:53:25.183603+00:00,2026-09-04T11:53:24.433483+00:00,FAILED,retry_scheduled,retry_scheduled,INSUFFICIENT_FUNDS,Insufficient balance,UPI,False,588.82,,,"{'outcome': 'FAILED', 'intent_id': '53b7d48c-400e-45b3-9efe-93ea83a715fb', 'person_id': 'bdeaebce-2292-417f-ab14-7ae7dd37fb6b', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:53:25.183603+00:00', 'merchant_id': 'e9b48d21-dfdc-49e9-8e19-89a3a378906b', 'inline_retry': True, 'retry_number': 1, 'retry_attempt_id': '98d3927d-eda8-427a-8906-2efacaecc2ab', 'failure_timestamp': '2024-03-02T10:00:00+00:00', 'primary_account_id': '5f04d1ec-8ec0-4130-9eb6-26a0028777df'}",lifetime
BASELINE,fc313f7e-3190-4cdb-9308-abed2ac80e41,b03c9435-7d22-4661-9631-eb6061fe7f2c,3cea0880-3104-4253-9809-02f706f45610,,RETRY,1,2024-03-02T22:00:00+00:00,2026-09-04T11:53:25.183603+00:00,2026-09-04T11:53:24.429973+00:00,FAILED,retry_scheduled,retry_scheduled,INSUFFICIENT_FUNDS,Insufficient balance,CARD,False,588.82,,,"{'outcome': 'FAILED', 'intent_id': '3cea0880-3104-4253-9809-02f706f45610', 'person_id': '66f04cb2-0302-4c0d-86a6-52681c675b7b', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:53:25.183603+00:00', 'merchant_id': 'e9b48d21-dfdc-49e9-8e19-89a3a378906b', 'inline_retry': True, 'retry_number': 1, 'retry_attempt_id': '31487090-9f57-41c1-966f-55c6cc411f58', 'failure_timestamp': '2024-03-02T10:00:00+00:00', 'primary_account_id': '53df17a3-2594-4675-8fde-3377dab27eb9'}",lifetime
BASELINE,0693f3f2-2d3c-49e8-ae64-ab28989e9de6,b03c9435-7d22-4661-9631-eb6061fe7f2c,4b172961-e072-4aa6-94dc-efd8ebceae03,,RETRY,3,2024-03-02T22:00:00+00:00,2026-09-04T11:53:25.182594+00:00,2026-09-04T11:53:24.423674+00:00,FAILED,retry_scheduled,retry_scheduled,INSUFFICIENT_FUNDS,Customer balance insufficient at retry time,NETBANKING,False,140.42,,,"{'outcome': 'FAILED', 'intent_id': '4b172961-e072-4aa6-94dc-efd8ebceae03', 'person_id': '5cf6e41b-7c79-4d7d-8ac9-f82832ad48f1', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:53:25.182594+00:00', 'merchant_id': '84c13ae1-c012-426f-8893-a1fc7f183c3c', 'inline_retry': True, 'retry_number': 3, 'retry_attempt_id': 'd4eefedb-cb3f-407b-a197-e4cb1295b533', 'failure_timestamp': '2024-03-02T10:00:00+00:00', 'primary_account_id': '9deab38a-3284-49d9-94c2-5bb037421798'}",lifetime
BASELINE,e94591de-4d33-4511-8f88-2938e02934d3,b03c9435-7d22-4661-9631-eb6061fe7f2c,e66e8e47-3d4b-4b24-ac08-f8d045d88fae,,RETRY,3,2024-03-02T22:00:00+00:00,2026-09-04T11:53:25.165652+00:00,2026-09-04T11:53:24.419641+00:00,FAILED,retry_scheduled,retry_scheduled,INSUFFICIENT_FUNDS,Customer balance insufficient at retry time,CARD,False,234.82,,,"{'outcome': 'FAILED', 'intent_id': 'e66e8e47-3d4b-4b24-ac08-f8d045d88fae', 'person_id': '047ee569-444f-446a-8cac-bbd2669d88ba', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:53:25.165652+00:00', 'merchant_id': 'd383cd49-6def-4cc0-b131-35f76eb056c8', 'inline_retry': True, 'retry_number': 3, 'retry_attempt_id': '30b49e23-6936-4864-beef-4598ea577726', 'failure_timestamp': '2024-03-02T10:00:00+00:00', 'primary_account_id': 'b8428bb8-65ae-4044-94bb-f4ff3dc9bae0'}",lifetime
BASELINE,94e1de7b-5171-4ec2-a238-58cd83102a76,b03c9435-7d22-4661-9631-eb6061fe7f2c,8c0b6fa7-e0fc-4a27-8a60-d608e4a495dc,,RETRY,3,2024-03-02T22:00:00+00:00,2026-09-04T11:53:25.168396+00:00,2026-09-04T11:53:24.416106+00:00,FAILED,retry_scheduled,retry_scheduled,INSUFFICIENT_FUNDS,Customer balance insufficient at retry time,CARD,False,234.82,,,"{'outcome': 'FAILED', 'intent_id': '8c0b6fa7-e0fc-4a27-8a60-d608e4a495dc', 'person_id': '2c361da2-830d-4e24-bd51-c8f1e37898a0', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:53:25.168396+00:00', 'merchant_id': 'd383cd49-6def-4cc0-b131-35f76eb056c8', 'inline_retry': True, 'retry_number': 3, 'retry_attempt_id': '4d3afbbd-5b7e-42fa-8e95-b141fba99008', 'failure_timestamp': '2024-03-02T10:00:00+00:00', 'primary_account_id': '940bfa6a-8779-41db-8911-863605662559'}",lifetime
BASELINE,464815ca-9dc6-4a97-9d35-6e4b72400df8,b03c9435-7d22-4661-9631-eb6061fe7f2c,b8a4949c-4988-4a35-b7ab-cc6ecb7f06d7,,RETRY,3,2024-03-02T22:00:00+00:00,2026-09-04T11:53:25.168396+00:00,2026-09-04T11:53:24.410865+00:00,FAILED,retry_scheduled,retry_scheduled,INSUFFICIENT_FUNDS,Customer balance insufficient at retry time,UPI,False,706.82,,,"{'outcome': 'FAILED', 'intent_id': 'b8a4949c-4988-4a35-b7ab-cc6ecb7f06d7', 'person_id': '5cf6e41b-7c79-4d7d-8ac9-f82832ad48f1', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:53:25.168396+00:00', 'merchant_id': 'faa699dd-6b0a-4f75-b965-1ace37226cf7', 'inline_retry': True, 'retry_number': 3, 'retry_attempt_id': '6fbc1193-beda-436d-baf5-a66d970f667c', 'failure_timestamp': '2024-03-02T10:00:00+00:00', 'primary_account_id': '9deab38a-3284-49d9-94c2-5bb037421798'}",lifetime
BASELINE,f7f6d727-85dd-475b-bf35-2a90e918aa96,b03c9435-7d22-4661-9631-eb6061fe7f2c,d21e62bc-fafe-4407-b710-87db6a9ba209,,RETRY,3,2024-03-02T22:00:00+00:00,2026-09-04T11:53:25.167145+00:00,2026-09-04T11:53:24.406688+00:00,FAILED,retry_scheduled,retry_scheduled,INSUFFICIENT_FUNDS,Customer balance insufficient at retry time,UPI,False,588.82,,,"{'outcome': 'FAILED', 'intent_id': 'd21e62bc-fafe-4407-b710-87db6a9ba209', 'person_id': '71803335-ef03-4552-813c-a20c5c919fea', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:53:25.167145+00:00', 'merchant_id': 'e9b48d21-dfdc-49e9-8e19-89a3a378906b', 'inline_retry': True, 'retry_number': 3, 'retry_attempt_id': '1515910d-9db1-477f-896e-eac0e92f7d8a', 'failure_timestamp': '2024-03-02T10:00:00+00:00', 'primary_account_id': 'b1073d85-67ed-4e42-b8ea-e6a49a739f1c'}",lifetime
BASELINE,9bb4c65c-50d3-4db4-aa4e-4611f1427483,b03c9435-7d22-4661-9631-eb6061fe7f2c,4b172961-e072-4aa6-94dc-efd8ebceae03,,RETRY,2,2024-03-02T10:00:00+00:00,2026-09-04T11:53:24.351157+00:00,2026-09-04T11:53:24.153657+00:00,FAILED,retry_scheduled,retry_scheduled,INSUFFICIENT_FUNDS,Customer balance insufficient at retry time,NETBANKING,False,140.42,,,"{'outcome': 'FAILED', 'intent_id': '4b172961-e072-4aa6-94dc-efd8ebceae03', 'person_id': '5cf6e41b-7c79-4d7d-8ac9-f82832ad48f1', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:53:24.351157+00:00', 'merchant_id': '84c13ae1-c012-426f-8893-a1fc7f183c3c', 'inline_retry': True, 'retry_number': 2, 'retry_attempt_id': 'fa2ddd51-0664-407f-b9ae-626e58481c10', 'failure_timestamp': '2024-03-01T22:00:00+00:00', 'primary_account_id': '9deab38a-3284-49d9-94c2-5bb037421798'}",lifetime
BASELINE,d6077283-d306-460c-b833-9286281df38c,b03c9435-7d22-4661-9631-eb6061fe7f2c,e66e8e47-3d4b-4b24-ac08-f8d045d88fae,,RETRY,2,2024-03-02T10:00:00+00:00,2026-09-04T11:53:24.339143+00:00,2026-09-04T11:53:24.142913+00:00,FAILED,retry_scheduled,retry_scheduled,INSUFFICIENT_FUNDS,Customer balance insufficient at retry time,CARD,False,234.82,,,"{'outcome': 'FAILED', 'intent_id': 'e66e8e47-3d4b-4b24-ac08-f8d045d88fae', 'person_id': '047ee569-444f-446a-8cac-bbd2669d88ba', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:53:24.339143+00:00', 'merchant_id': 'd383cd49-6def-4cc0-b131-35f76eb056c8', 'inline_retry': True, 'retry_number': 2, 'retry_attempt_id': '374afa39-9b5d-4763-9a13-95ce9431a6e7', 'failure_timestamp': '2024-03-01T22:00:00+00:00', 'primary_account_id': 'b8428bb8-65ae-4044-94bb-f4ff3dc9bae0'}",lifetime
BASELINE,616f47aa-5bdc-4658-a497-e8798b05787e,b03c9435-7d22-4661-9631-eb6061fe7f2c,8c0b6fa7-e0fc-4a27-8a60-d608e4a495dc,,RETRY,2,2024-03-02T10:00:00+00:00,2026-09-04T11:53:24.339143+00:00,2026-09-04T11:53:24.137580+00:00,FAILED,retry_scheduled,retry_scheduled,INSUFFICIENT_FUNDS,Customer balance insufficient at retry time,CARD,False,234.82,,,"{'outcome': 'FAILED', 'intent_id': '8c0b6fa7-e0fc-4a27-8a60-d608e4a495dc', 'person_id': '2c361da2-830d-4e24-bd51-c8f1e37898a0', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:53:24.339143+00:00', 'merchant_id': 'd383cd49-6def-4cc0-b131-35f76eb056c8', 'inline_retry': True, 'retry_number': 2, 'retry_attempt_id': '3ecddf15-acdf-4099-8a35-b22a9805b001', 'failure_timestamp': '2024-03-01T22:00:00+00:00', 'primary_account_id': '940bfa6a-8779-41db-8911-863605662559'}",lifetime
BASELINE,6088fe9d-29a4-457b-8578-4995ec6029f8,b03c9435-7d22-4661-9631-eb6061fe7f2c,b8a4949c-4988-4a35-b7ab-cc6ecb7f06d7,,RETRY,2,2024-03-02T10:00:00+00:00,2026-09-04T11:53:24.340580+00:00,2026-09-04T11:53:24.131826+00:00,FAILED,retry_scheduled,retry_scheduled,INSUFFICIENT_FUNDS,Customer balance insufficient at retry time,UPI,False,706.82,,,"{'outcome': 'FAILED', 'intent_id': 'b8a4949c-4988-4a35-b7ab-cc6ecb7f06d7', 'person_id': '5cf6e41b-7c79-4d7d-8ac9-f82832ad48f1', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:53:24.340580+00:00', 'merchant_id': 'faa699dd-6b0a-4f75-b965-1ace37226cf7', 'inline_retry': True, 'retry_number': 2, 'retry_attempt_id': '673ae42d-465c-4baf-b66e-74d1e8be0736', 'failure_timestamp': '2024-03-01T22:00:00+00:00', 'primary_account_id': '9deab38a-3284-49d9-94c2-5bb037421798'}",lifetime
BASELINE,0c4ddef6-a4e3-4ba0-a7f6-52ae296b04c8,b03c9435-7d22-4661-9631-eb6061fe7f2c,d21e62bc-fafe-4407-b710-87db6a9ba209,,RETRY,2,2024-03-02T10:00:00+00:00,2026-09-04T11:53:24.340580+00:00,2026-09-04T11:53:24.127651+00:00,FAILED,retry_scheduled,retry_scheduled,INSUFFICIENT_FUNDS,Customer balance insufficient at retry time,UPI,False,588.82,,,"{'outcome': 'FAILED', 'intent_id': 'd21e62bc-fafe-4407-b710-87db6a9ba209', 'person_id': '71803335-ef03-4552-813c-a20c5c919fea', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:53:24.340580+00:00', 'merchant_id': 'e9b48d21-dfdc-49e9-8e19-89a3a378906b', 'inline_retry': True, 'retry_number': 2, 'retry_attempt_id': 'd2d0c94e-002f-42f0-9632-a7cf99c42ed5', 'failure_timestamp': '2024-03-01T22:00:00+00:00', 'primary_account_id': 'b1073d85-67ed-4e42-b8ea-e6a49a739f1c'}",lifetime
BASELINE,79e09bfb-cf4e-461f-9582-165922d2d5b6,b03c9435-7d22-4661-9631-eb6061fe7f2c,4b172961-e072-4aa6-94dc-efd8ebceae03,,RETRY,1,2024-03-01T22:00:00+00:00,2026-09-04T11:53:24.035114+00:00,2026-09-04T11:53:23.414874+00:00,FAILED,retry_scheduled,retry_scheduled,INSUFFICIENT_FUNDS,Insufficient balance,NETBANKING,False,140.42,,,"{'outcome': 'FAILED', 'intent_id': '4b172961-e072-4aa6-94dc-efd8ebceae03', 'person_id': '5cf6e41b-7c79-4d7d-8ac9-f82832ad48f1', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:53:24.035114+00:00', 'merchant_id': '84c13ae1-c012-426f-8893-a1fc7f183c3c', 'inline_retry': True, 'retry_number': 1, 'retry_attempt_id': '4f98bd98-8db4-4c56-90c8-38b5611da248', 'failure_timestamp': '2024-03-01T10:00:00+00:00', 'primary_account_id': '9deab38a-3284-49d9-94c2-5bb037421798'}",lifetime
BASELINE,b9a7921e-11a9-4b53-9550-ec3334a7dd99,b03c9435-7d22-4661-9631-eb6061fe7f2c,5749dd7e-8ea6-4178-9953-b9936465cbd4,,RETRY,1,2024-03-01T22:00:00+00:00,2026-09-04T11:53:24.029772+00:00,2026-09-04T11:53:23.408328+00:00,FAILED,retry_scheduled,retry_scheduled,INSUFFICIENT_FUNDS,Insufficient balance,CARD,False,140.42,,,"{'outcome': 'FAILED', 'intent_id': '5749dd7e-8ea6-4178-9953-b9936465cbd4', 'person_id': '1cf1456b-61bf-42b5-a8a2-1eb28ab636b5', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:53:24.029772+00:00', 'merchant_id': '84c13ae1-c012-426f-8893-a1fc7f183c3c', 'inline_retry': True, 'retry_number': 1, 'retry_attempt_id': '20b64229-694d-492b-93dc-9e7b66cd6abb', 'failure_timestamp': '2024-03-01T10:00:00+00:00', 'primary_account_id': '4ed92621-1889-4546-a86f-05c88715bc6d'}",lifetime
BASELINE,df1ba319-81dc-443b-87bb-00709b65e22c,b03c9435-7d22-4661-9631-eb6061fe7f2c,e66e8e47-3d4b-4b24-ac08-f8d045d88fae,,RETRY,1,2024-03-01T22:00:00+00:00,2026-09-04T11:53:24.042452+00:00,2026-09-04T11:53:23.404583+00:00,FAILED,retry_scheduled,retry_scheduled,INSUFFICIENT_FUNDS,Insufficient balance,CARD,False,234.82,,,"{'outcome': 'FAILED', 'intent_id': 'e66e8e47-3d4b-4b24-ac08-f8d045d88fae', 'person_id': '047ee569-444f-446a-8cac-bbd2669d88ba', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:53:24.042452+00:00', 'merchant_id': 'd383cd49-6def-4cc0-b131-35f76eb056c8', 'inline_retry': True, 'retry_number': 1, 'retry_attempt_id': '4198218f-2a0c-4496-88c0-bc54139d132c', 'failure_timestamp': '2024-03-01T10:00:00+00:00', 'primary_account_id': 'b8428bb8-65ae-4044-94bb-f4ff3dc9bae0'}",lifetime
BASELINE,d4735e5d-a981-4f37-89a1-bd86f90ba92c,b03c9435-7d22-4661-9631-eb6061fe7f2c,8c0b6fa7-e0fc-4a27-8a60-d608e4a495dc,,RETRY,1,2024-03-01T22:00:00+00:00,2026-09-04T11:53:24.035114+00:00,2026-09-04T11:53:23.399705+00:00,FAILED,retry_scheduled,retry_scheduled,INSUFFICIENT_FUNDS,Insufficient balance,CARD,False,234.82,,,"{'outcome': 'FAILED', 'intent_id': '8c0b6fa7-e0fc-4a27-8a60-d608e4a495dc', 'person_id': '2c361da2-830d-4e24-bd51-c8f1e37898a0', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:53:24.035114+00:00', 'merchant_id': 'd383cd49-6def-4cc0-b131-35f76eb056c8', 'inline_retry': True, 'retry_number': 1, 'retry_attempt_id': '3ddbe99b-3822-456a-9ba1-b57fcb69b898', 'failure_timestamp': '2024-03-01T10:00:00+00:00', 'primary_account_id': '940bfa6a-8779-41db-8911-863605662559'}",lifetime
BASELINE,38e38a9c-bca2-4da6-bbff-054bb803c642,b03c9435-7d22-4661-9631-eb6061fe7f2c,b8a4949c-4988-4a35-b7ab-cc6ecb7f06d7,,RETRY,1,2024-03-01T22:00:00+00:00,2026-09-04T11:53:24.041448+00:00,2026-09-04T11:53:23.396435+00:00,FAILED,retry_scheduled,retry_scheduled,INSUFFICIENT_FUNDS,Insufficient balance,UPI,False,706.82,,,"{'outcome': 'FAILED', 'intent_id': 'b8a4949c-4988-4a35-b7ab-cc6ecb7f06d7', 'person_id': '5cf6e41b-7c79-4d7d-8ac9-f82832ad48f1', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:53:24.041448+00:00', 'merchant_id': 'faa699dd-6b0a-4f75-b965-1ace37226cf7', 'inline_retry': True, 'retry_number': 1, 'retry_attempt_id': '44f071e9-fd46-4890-a035-dd800377ff8a', 'failure_timestamp': '2024-03-01T10:00:00+00:00', 'primary_account_id': '9deab38a-3284-49d9-94c2-5bb037421798'}",lifetime
BASELINE,c5f0adcb-6c99-4a97-b674-e8f1d88c5dc6,b03c9435-7d22-4661-9631-eb6061fe7f2c,d21e62bc-fafe-4407-b710-87db6a9ba209,,RETRY,1,2024-03-01T22:00:00+00:00,2026-09-04T11:53:24.012802+00:00,2026-09-04T11:53:23.390715+00:00,FAILED,retry_scheduled,retry_scheduled,INSUFFICIENT_FUNDS,Insufficient balance,UPI,False,588.82,,,"{'outcome': 'FAILED', 'intent_id': 'd21e62bc-fafe-4407-b710-87db6a9ba209', 'person_id': '71803335-ef03-4552-813c-a20c5c919fea', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:53:24.012802+00:00', 'merchant_id': 'e9b48d21-dfdc-49e9-8e19-89a3a378906b', 'inline_retry': True, 'retry_number': 1, 'retry_attempt_id': '22bbc37a-ff5c-4b95-8602-c5704f7a232a', 'failure_timestamp': '2024-03-01T10:00:00+00:00', 'primary_account_id': 'b1073d85-67ed-4e42-b8ea-e6a49a739f1c'}",lifetime
BASELINE,4505ce29-7b9e-4fb2-b320-de944771ff8c,b03c9435-7d22-4661-9631-eb6061fe7f2c,2af4dbea-3dc2-4515-b6fa-334252e81eb1,,RETRY,3,2024-03-01T22:00:00+00:00,2026-09-04T11:53:24.042452+00:00,2026-09-04T11:53:23.387714+00:00,FAILED,retry_scheduled,retry_scheduled,INSUFFICIENT_FUNDS,Customer balance insufficient at retry time,UPI,False,234.82,,,"{'outcome': 'FAILED', 'intent_id': '2af4dbea-3dc2-4515-b6fa-334252e81eb1', 'person_id': 'b46d2194-e8cd-456e-a986-8d6ff951b968', 'bank_state': 'NORMAL', 'executed_at': '2026-09-04T11:53:24.042452+00:00', 'merchant_id': 'd383cd49-6def-4cc0-b131-35f76eb056c8', 'inline_retry': True, 'retry_number': 3, 'retry_attempt_id': 'f3cd3e48-7233-4d67-bcae-02d7d59e5be3', 'failure_timestamp': '2024-03-01T10:00:00+00:00', 'primary_account_id': 'b320ac2c-8633-4771-9104-c30d40a20d47'}",lifetime
